CODE,STATION,STATE,TempMin,TempMax,DOMin,DOMax,PHMin,PHMax,CONMin,CONMax,BODMin,BODMax,NMin,NMax,FCMin,FCMax,TCMin,TCMax,Year,TempMean,DOMean,PHMean,CONMean,BODMean,NMean,FCMean,TCMean
1052,GANGA AT ULUBERIA,WEST BENGAL,20.0,32.0,2.5,7.1,7.3,8.2,217,783,1.0,6.5,0.2,0.5,4000,110000,11000,220000,2016,26.0,4.8,7.75,500.0,3.75,0.35,57000.0,115500.0
1469,"GANGA AT DIAMOND
HARBOUR",WEST BENGAL,22.0,33.0,4.4,7.4,7.8,8.4,211,13370,1.5,12.0,0.3,0.6,4000,30000,8000,50000,2016,27.5,5.9,8.1,6790.5,6.75,0.44999999999999996,17000.0,29000.0
1491,BHAGIRATHI                       AT GANGOTRI,UTTARAKHAND,,,10.1,10.1,7.1,7.1,138,138,1.0,1.0,,,2,2,11,11,2017,,10.1,7.1,138.0,1.0,,2.0,11.0
1485,"MANDAKINI                     B/C
ALAKNANDA                     AT RUDRAPRAYAG",UTTARAKHAND,15.0,18.0,9.0,9.6,7.0,7.7,81,81,1.0,1.0,,,170,170,16000,16000,2017,16.5,9.3,7.35,81.0,1.0,,170.0,16000.0
1484,ALAKNANDA                   B/C MANDAKINI    AT    RUDRA PRAYAG,UTTARAKHAND,12.0,18.0,8.6,9.4,7.1,7.7,114,114,1.0,1.0,,,240,240,9200,9200,2017,15.0,9.0,7.4,114.0,1.0,,240.0,9200.0
1486,"ALKANANDA                  A/C
MANDAKINI                        AT RUDRAPRAYAG",UTTARAKHAND,14.0,18.0,8.8,9.4,7.6,7.8,-1,-1,1.0,1.0,,,-1,-1,-1,-1,2017,16.0,9.100000000000001,7.699999999999999,-1.0,1.0,,-1.0,-1.0
1488,BHAGIRATHI    B/C    WITH ALAKNANDA                     AT DEVPRAYAG,UTTARAKHAND,10.0,19.0,9.2,9.8,7.1,7.8,98,98,1.0,1.0,,,-1,-1,920000,920000,2017,14.5,9.5,7.449999999999999,98.0,1.0,,-1.0,920000.0
1487,ALAKNANDA      B/C      TO BHAGIRATHI                       AT DEVPRAYAG,UTTARAKHAND,12.0,19.0,8.8,9.4,7.5,7.8,130,130,1.0,1.0,,,-1,-1,-1,-1,2017,15.5,9.100000000000001,7.65,130.0,1.0,,-1.0,-1.0
1489,ALAKNANDA   A/C   WITH BHAGIRATHI                       AT DEVPRAYAG,UTTARAKHAND,14.0,18.0,9.2,9.4,7.6,7.9,-1,-1,1.0,1.0,,,-1,-1,-1,-1,2017,16.0,9.3,7.75,-1.0,1.0,,-1.0,-1.0
1060,"GANGA     AT     RISHIKESH
U/S",UTTARAKHAND,12.0,24.0,9.6,10.6,7.0,7.8,-1,-1,1.0,1.0,,,-1,-1,22,80,2017,18.0,10.1,7.4,-1.0,1.0,,-1.0,51.0
2725,GANGA  RIVER  A/C  SONG NEAR      SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,13.0,25.0,7.1,9.4,7.0,7.7,-1,-1,1.0,1.2,,,-1,-1,90,280,2017,19.0,8.25,7.35,-1.0,1.1,,-1.0,185.0
10147,"RIVER         GANGA         D/S
RISHIKESH",UTTARAKHAND,15.0,24.0,8.6,10.2,7.4,7.7,-1,-1,1.0,1.0,,,-1,-1,30,120,2017,19.5,9.399999999999999,7.550000000000001,-1.0,1.0,,-1.0,75.0
3997,"RIVER         GANGA         U/S HARIDWAR                          AT ABINDUGHAT, DUDHIYABAD,
HARIDWAR",UTTARAKHAND,15.0,24.0,8.2,9.4,7.4,7.9,-1,-1,1.0,1.0,,,-1,-1,50,210,2017,19.5,8.8,7.65,-1.0,1.0,,-1.0,130.0
10148,RIVER GANGA AT HARKI PAURI GHAT,UTTARAKHAND,15.0,24.0,8.6,9.8,7.0,7.6,-1,-1,1.0,1.0,,,-1,-1,70,170,2017,19.5,9.2,7.3,-1.0,1.0,,-1.0,120.0
1061,"GANGA    AT    HARIDWAR
D/S",UTTARAKHAND,8.0,24.0,6.4,9.6,6.9,7.9,-1,-1,1.0,6.6,,,-1,-1,140,1600,2017,16.0,8.0,7.4,-1.0,3.8,,-1.0,870.0
1062,"GANGA                                   AT
GARHMUKTESHWAR",UTTAR PRADESH,21.0,23.0,7.3,8.7,7.4,7.7,120,258,1.2,3.0,0.3,0.6,180,350,410,610,2017,22.0,8.0,7.550000000000001,189.0,2.1,0.44999999999999996,265.0,510.0
10149,RIVER           GANGA           AT GHARMUKTESHWAR,UTTAR PRADESH,21.0,23.0,7.4,8.9,7.1,7.8,197,258,1.8,2.6,0.3,5.2,110,350,370,610,2017,22.0,8.15,7.449999999999999,227.5,2.2,2.75,230.0,490.0
2488,"GANGA                               U/S,
ANOOPSHAHAR",UTTAR PRADESH,14.0,25.0,6.4,9.2,7.0,7.5,152,254,1.4,4.3,0.3,0.6,210,280,440,630,2017,19.5,7.8,7.25,203.0,2.8499999999999996,0.44999999999999996,245.0,535.0
2489,"GANGA                               D/S,
ANOOPSHAHAR",UTTAR PRADESH,15.0,25.0,7.1,9.0,7.2,7.6,138,244,1.6,4.1,0.3,0.4,120,230,350,450,2017,20.0,8.05,7.4,191.0,2.8499999999999996,0.35,175.0,400.0
1145,GANGA       AT       NARORA (BULANDSAHAR),UTTAR PRADESH,17.0,26.0,6.9,8.7,7.0,7.6,137,248,1.2,4.2,0.3,0.5,200,370,470,630,2017,21.5,7.8,7.3,192.5,2.7,0.4,285.0,550.0
2490,"GANGA     AT      KACHHLA GHAT, ALIGARH",UTTAR PRADESH,17.0,28.0,6.8,8.6,7.2,7.6,136,242,1.6,3.6,0.3,0.4,130,250,410,510,2017,22.5,7.699999999999999,7.4,189.0,2.6,0.35,190.0,460.0
1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,16.0,34.0,6.3,10.2,7.0,8.5,222,404,2.8,4.2,0.3,0.3,2000,3800,3400,7900,2017,25.0,8.25,7.75,313.0,3.5,0.3,2900.0,5650.0
1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,16.0,34.0,6.2,10.4,7.5,8.6,204,439,3.0,5.0,0.3,0.3,3100,4100,5800,8400,2017,25.0,8.3,8.05,321.5,4.0,0.3,3600.0,7100.0
1146,GANGA       AT       BITHOOR (KANPUR),UTTAR PRADESH,16.0,32.0,6.1,11.3,7.3,8.8,213,397,2.6,3.6,0.3,0.3,2000,4300,3800,6300,2017,24.0,8.7,8.05,305.0,3.1,0.3,3150.0,5050.0
1067,GANGA  AT  KANPUR  U/S (RANIGHAT),UTTAR PRADESH,16.0,33.0,5.9,11.2,7.4,8.5,215,416,2.9,3.9,0.3,0.3,2100,4700,4600,8400,2017,24.5,8.55,7.95,315.5,3.4,0.3,3400.0,6500.0
10154,"RIVER           GANGA           AT BATHING                        GHAT
(BHARAOGHAT)",UTTAR PRADESH,20.0,32.0,5.8,10.8,7.4,8.3,215,372,2.8,3.8,0.3,0.3,2400,4700,4100,7000,2017,26.0,8.3,7.8500000000000005,293.5,3.3,0.3,3550.0,5550.0
10155,D/S (SHUKLAGANJ),UTTAR PRADESH,20.0,32.0,5.7,9.6,7.4,8.3,218,392,3.1,3.8,0.3,0.3,2600,6300,4900,9200,2017,26.0,7.65,7.8500000000000005,305.0,3.45,0.3,4450.0,7050.0
10156,"RIVER           GANGA           AT BATHING    GHAT    (GOLA
GHAT)",UTTAR PRADESH,20.0,32.0,5.7,9.3,7.4,8.2,216,398,3.2,4.4,0.3,0.3,3400,8400,6300,9400,2017,26.0,7.5,7.8,307.0,3.8000000000000003,0.3,5900.0,7850.0
1068,"GANGA  AT  KANPUR  D/S (JAJMAU                 PUMPING
STATION)",UTTAR PRADESH,16.0,33.0,5.0,9.2,7.2,8.6,229,614,4.8,6.4,0.3,0.4,24000,58000,70000,130000,2017,24.5,7.1,7.9,421.5,5.6,0.35,41000.0,100000.0
10157,"RIVER           GANGA           AT BATHING  GHAT  (JAJMAU
BRIDGE)",UTTAR PRADESH,20.0,32.0,5.6,9.4,7.3,7.9,218,406,4.0,5.6,0.3,0.4,4700,13000,9200,21000,2017,26.0,7.5,7.6,312.0,4.8,0.35,8850.0,15100.0
1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,18.0,28.0,6.8,8.5,7.8,8.0,241,582,3.8,4.6,0.3,0.9,4900,6300,7200,8600,2017,23.0,7.65,7.9,411.5,4.199999999999999,0.6,5600.0,7900.0
2498,"GANGA           AT           KALA KANKAR, RAEBARELI",UTTAR PRADESH,18.0,28.0,6.9,8.6,7.8,8.0,238,596,3.6,4.6,0.8,0.9,4700,6200,7000,8500,2017,23.0,7.75,7.9,417.0,4.1,0.8500000000000001,5450.0,7750.0
1046,GANGA   AT   ALLAHABAD (RASOOLABAD),UTTAR PRADESH,18.0,28.5,7.7,8.8,7.5,8.3,196,364,3.6,5.6,1.2,1.7,11000,26000,21000,43000,2017,23.25,8.25,7.9,280.0,4.6,1.45,18500.0,32000.0
2487,"GANGA   AT   KADAGHAT, ALLAHABAD",UTTAR PRADESH,19.0,29.0,7.1,8.5,7.8,8.3,184,362,4.1,6.0,0.9,1.8,13000,26000,23000,48000,2017,24.0,7.8,8.05,273.0,5.05,1.35,19500.0,35500.0
1049,GANGA   AT   ALLAHABAD D/S (SANGAM),UTTAR PRADESH,18.0,29.0,7.3,8.5,7.5,8.3,275,442,3.7,5.8,0.3,1.9,13000,33000,24000,46000,2017,23.5,7.9,7.9,358.5,4.75,1.0999999999999999,23000.0,35000.0
2485,"GANGA                               U/S,
VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,19.0,23.4,7.7,8.6,6.3,7.6,276,384,2.3,2.7,0.3,0.4,1100,1400,2000,3900,2017,21.2,8.15,6.949999999999999,330.0,2.5,0.35,1250.0,2950.0
2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,19.0,23.5,7.6,8.4,6.5,7.9,301,398,2.6,2.9,0.3,0.6,1300,2700,2500,4700,2017,21.25,8.0,7.2,349.5,2.75,0.44999999999999996,2000.0,3600.0
1070,GANGA     AT     VARANASI U/S (ASSIGHAT),UTTAR PRADESH,3.0,30.5,7.5,8.8,7.8,8.6,340,535,2.8,3.3,0.3,0.3,1300,2200,2400,22000,2017,16.75,8.15,8.2,437.5,3.05,0.3,1750.0,12200.0
1071,GANGA     AT     VARANASI D/S (MALVIYA BRIDGE),UTTAR PRADESH,21.0,30.5,6.4,7.7,8.1,8.8,372,594,5.3,6.1,0.3,0.4,23000,49000,43000,70000,2017,25.75,7.050000000000001,8.45,483.0,5.699999999999999,0.35,36000.0,56500.0
1073,GANGA       AT       TRIGHAT (GHAZIPUR),UTTAR PRADESH,22.0,31.0,6.4,7.8,8.1,8.8,364,586,4.2,5.6,0.3,0.4,17000,33000,34000,49000,2017,26.5,7.1,8.45,475.0,4.9,0.35,25000.0,41500.0
1074,GANGA AT BUXAR,BIHAR,15.0,34.0,7.0,9.2,7.5,8.6,217,562,1.3,2.4,,,1300,9200000,3000,16000000,2017,24.5,8.1,8.05,389.5,1.85,,4600650.0,8001500.0
10113,"GANGA      AT      U/S      JAIL GHAT,         BUXAR         (D/S CONFLUENCE  OF  THORA
RIVER)",BIHAR,23.0,24.0,7.8,9.0,7.9,8.1,311,427,2.0,2.1,,,14000,79000,24000,140000,2017,23.5,8.4,8.0,369.0,2.05,,46500.0,82000.0
2551,"GANGA         AT         BUXAR, RAMREKHAGHAT",BIHAR,18.0,35.0,7.0,9.1,7.4,8.3,227,585,0.8,2.8,,,1700,16000000,3200,16000000,2017,26.5,8.05,7.8500000000000005,406.0,1.7999999999999998,,8000850.0,8001600.0
3113,GANGA   AT   D/S   BUXAR NEAR GANGA BRIDGE,BIHAR,18.0,36.0,7.2,9.0,7.4,8.3,170,593,0.5,2.6,,,1300,9200000,3300,16000000,2017,27.0,8.1,7.8500000000000005,381.5,1.55,,4600650.0,8001650.0
10162,ARRAH    CHAPRA   ROAD BRIDGE                   (KOILWER BANURACHAPRA ROAD),BIHAR,21.0,31.0,7.4,8.9,7.4,8.4,198,476,1.7,2.5,,,1700,2200000,2100,2800000,2017,26.0,8.15,7.9,337.0,2.1,,1100850.0,1401050.0
2564,"GANGA             AT             THE CONFLUENCE    OF    SONE RIVER                    DORIGANJ,
CHAPRA",BIHAR,18.0,34.0,7.3,8.8,7.5,8.2,186,448,1.7,2.6,,,1300,27000,3000,92000,2017,26.0,8.05,7.85,317.0,2.15,,14150.0,47500.0
10114,"GANGA AT  MAA  AMBIKA ASTHAN, AAMI, SARAN",BIHAR,21.0,32.0,7.4,8.2,7.2,7.5,269,340,2.3,2.8,,,7000,27000,15000,70000,2017,26.5,7.8,7.35,304.5,2.55,,17000.0,42500.0
3114,GANGA       RIVER       NEAR DANAPUR                     (NEAR PIPAPUL),BIHAR,18.0,32.0,6.4,9.2,7.2,8.6,199,410,1.7,2.9,,,1300,260000,3000,390000,2017,25.0,7.8,7.9,304.5,2.3,,130650.0,196500.0
1077,"GANGA        AT        KHURJI, PATNA U/S",BIHAR,19.0,32.0,7.2,9.0,7.5,8.5,201,499,1.8,2.6,,,1700,5400000,3200,16000000,2017,25.5,8.1,8.0,350.0,2.2,,2700850.0,8001600.0
2555,"GANGA       AT       PUNPUN,
PATNA",BIHAR,15.0,36.0,4.6,9.0,6.4,8.3,182,724,1.5,3.2,,,2100,16000000,4000,16000000,2017,25.5,6.8,7.3500000000000005,453.0,2.35,,8001050.0,8002000.0
2552,GANGA          DARBHANGA GHAT AT PATNA,BIHAR,15.0,33.0,6.5,9.2,7.3,8.8,206,644,2.4,2.9,,,1700,1700000,3400,3500000,2017,24.0,7.85,8.05,425.0,2.65,,850850.0,1751700.0
10115,"GANGA  AT  GULBI  GHAT, PATNA",BIHAR,21.0,32.0,6.7,7.8,7.1,7.8,304,377,2.5,2.8,,,22000,26000,38000,92000,2017,26.5,7.25,7.449999999999999,340.5,2.65,,24000.0,65000.0
1079,GANGA   AT   PATNA   D/S (GANGA BRIDGE),BIHAR,15.0,32.0,7.0,8.8,7.0,8.7,211,421,1.9,2.9,,,1700,1300000,2600,2200000,2017,23.5,7.9,7.85,316.0,2.4,,650850.0,1101300.0
3122,"GANGA  AT   MALSALAMI, PATNA",BIHAR,16.0,34.0,6.2,9.0,7.5,8.7,220,560,2.1,2.9,,,1700,2200000,3100,3500000,2017,25.0,7.6,8.1,390.0,2.5,,1100850.0,1751550.0
10122,RIVER GANGA AT TRIVENI GHAT,BIHAR,20.0,35.0,6.0,9.4,7.5,8.6,203,385,2.2,2.6,,,1900,3500000,3400,9200000,2017,27.5,7.7,8.05,294.0,2.4000000000000004,,1750950.0,4601700.0
2553,GANGA AT FATUHA,BIHAR,18.0,36.0,6.0,9.2,7.3,8.8,212,436,2.0,3.0,,,1700,1700000,2800,2800000,2017,27.0,7.6,8.05,324.0,2.5,,850850.0,1401400.0
3115,GANGA RIVER AT BARH,BIHAR,19.0,32.0,7.2,9.3,7.2,8.4,163,426,1.1,2.5,,,1300,21000,2600,29000,2017,25.5,8.25,7.800000000000001,294.5,1.8,,11150.0,15800.0
10130,RIVER    GANGA    AT    D/S NAWADAGHAT,BIHAR,20.0,32.0,7.1,9.1,7.4,8.5,155,399,1.9,2.6,,,1700,21000,3000,32000,2017,26.0,8.1,7.95,277.0,2.25,,11350.0,17500.0
10131,RIVER    GANGA    AT    U/S BARAHPUR BINDTOLI,BIHAR,20.0,32.0,7.1,9.4,7.3,8.1,184,416,1.1,2.6,,,1700,26000,3100,38000,2017,26.0,8.25,7.699999999999999,300.0,1.85,,13850.0,20550.0
1817,GANGA      AT      MOKAMA (U/S),BIHAR,20.0,34.0,7.2,9.2,7.5,8.2,212,414,1.0,2.7,,,1400,26000,2600,38000,2017,27.0,8.2,7.85,313.0,1.85,,13700.0,20300.0
1815,GANGA      AT      MOKAMA (D/S),BIHAR,17.0,31.0,6.2,8.9,7.4,7.9,218,425,2.2,4.1,,,1300,4000,3700,11000,2017,24.0,7.550000000000001,7.65,321.5,3.15,,2650.0,7350.0
3123,GANGA           RIVER           AT BARAHIA,BIHAR,17.0,35.0,6.5,9.2,7.4,8.0,221,419,1.7,4.2,,,1400,27000,3300,40000,2017,26.0,7.85,7.7,320.0,2.95,,14200.0,21650.0
3116,GANGA AT U/S MUNGER,BIHAR,17.0,32.0,6.0,9.2,7.6,8.0,205,405,1.6,2.8,,,1700,27000,3400,92000,2017,24.5,7.6,7.8,305.0,2.2,,14350.0,47700.0
1818,GANGA AT MUNGER,BIHAR,18.0,31.0,6.4,9.0,7.4,7.9,187,398,2.0,2.8,,,1800,27000,3600,110000,2017,24.5,7.7,7.65,292.5,2.4,,14400.0,56800.0
3117,GANGA             AT             U/S SULTANGANJ,BIHAR,19.0,30.0,5.2,9.2,7.5,8.0,205,394,1.6,2.8,,,1300,27000,3100,79000,2017,24.5,7.199999999999999,7.75,299.5,2.2,,14150.0,41050.0
2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,19.0,32.0,5.0,9.1,7.5,8.0,230,398,2.0,2.9,,,1700,79000,3800,130000,2017,25.5,7.05,7.75,314.0,2.45,,40350.0,66900.0
10138,RIVER           GANGA           AT CHAMPANAGAR,BIHAR,19.0,30.0,5.9,8.1,7.5,7.9,226,467,1.8,2.8,,,2600,110000,6300,170000,2017,24.5,7.0,7.7,346.5,2.3,,56300.0,88150.0
1819,GANGA AT BHAGALPUR,BIHAR,18.0,32.0,6.6,9.1,7.4,7.9,230,972,1.9,2.7,,,1700,27000,4000,79000,2017,25.0,7.85,7.65,601.0,2.3,,14350.0,41500.0
3118,"GANGA             AT             U/S
BHAGALPUR",BIHAR,18.0,32.0,6.8,9.2,7.3,8.0,187,975,1.8,2.8,,,1700,27000,3100,92000,2017,25.0,8.0,7.65,581.0,2.3,,14350.0,47550.0
1816,GANGA AT KAHALGAON,BIHAR,16.0,32.0,6.6,9.3,7.6,8.0,190,462,1.8,2.6,,,1700,27000,3400,110000,2017,24.0,7.95,7.8,326.0,2.2,,14350.0,56700.0
10143,RIVER  GANGA  D/S  NEAR CREMATION GHAT,BIHAR,19.0,32.0,6.1,8.5,7.5,7.9,240,390,2.2,2.6,,,2200,79000,3800,130000,2017,25.5,7.3,7.7,315.0,2.4000000000000004,,40600.0,66900.0
1080,"GANGA                                   AT
BAHARAMPORE",WEST BENGAL,19.0,32.0,5.7,9.9,7.5,8.2,201,380,1.2,7.3,0.3,1.1,34000,300000,110000,850000,2017,25.5,7.800000000000001,7.85,290.5,4.25,0.7000000000000001,167000.0,480000.0
2511,"NABADIP                              ON
GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,19.0,33.0,5.4,9.7,7.3,8.2,175,348,1.3,5.0,0.3,1.5,70000,170000,110000,220000,2017,26.0,7.55,7.75,261.5,3.15,0.9,120000.0,165000.0
2506,"TRIBENI       ON       GANGA, NEAR BURNING GHAT",WEST BENGAL,20.0,33.0,5.2,8.9,7.5,8.2,198,381,1.2,5.3,0.3,1.3,80000,280000,110000,350000,2017,26.5,7.050000000000001,7.85,289.5,3.25,0.8,180000.0,230000.0
1054,GANGA AT PALTA,WEST BENGAL,21.0,32.0,4.1,8.7,7.4,8.4,208,363,0.8,5.2,0.3,1.0,80000,220000,110000,280000,2017,26.5,6.3999999999999995,7.9,285.5,3.0,0.65,150000.0,195000.0
1472,GANGA AT SERAMPORE,WEST BENGAL,17.0,32.0,4.2,9.1,7.5,8.3,211,419,1.7,6.1,0.3,1.1,110000,280000,140000,350000,2017,24.5,6.65,7.9,315.0,3.9,0.7000000000000001,195000.0,245000.0
